출발 국가,항공사,출발 공항,도착 공항,도착 국가,도착국가이름,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,7,4,4,4,600
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,8,5,5,5,750
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,9,5,5,5,750
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,10,5,5,5,750
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,11,4,4,4,600
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2017,12,4,4,4,600
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2018,1,5,5,5,750
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2018,2,4,4,4,600
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2018,3,5,5,5,887
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2018,4,4,4,4,600
UZB,Uzbekistan Airways,TAS,DYU,TJK,타지키스탄,2018,5,5,5,5,750
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,6,6,6,6,1100
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,7,8,8,8,1520
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,8,9,9,9,1943
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,9,9,9,9,1766
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,10,8,8,8,1400
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,11,4,4,4,891
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2016,12,4,4,4,948
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,1,4,4,4,931
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,2,4,4,4,988
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,3,5,5,5,1172
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,4,4,4,4,748
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,5,5,5,5,1007
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,6,4,4,4,817
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,7,4,4,4,748
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,8,5,5,5,1063
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,9,4,4,4,828
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,10,5,5,5,1046
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,11,4,4,4,754
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2017,12,4,4,4,748
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2018,1,5,5,5,926
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2018,2,4,4,4,742
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2018,3,3,3,3,644
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2018,4,8,8,8,1520
UZB,Uzbekistan Airways,TAS,FCO,ITA,이탈리아,2018,5,10,10,10,1968
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,6,10,10,10,2470
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,7,8,8,8,1976
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,8,13,13,13,3188
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,9,13,13,13,3245
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,10,14,14,14,3458
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,11,8,8,8,1862
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2016,12,7,7,7,1666
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,1,8,8,8,1975
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,2,8,8,8,1976
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,3,9,9,9,2223
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,4,13,13,13,3164
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,5,13,13,13,3211
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,6,9,9,9,2223
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,7,9,9,9,2223
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,8,13,13,13,3039
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,9,13,13,13,3211
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,10,13,13,13,3211
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,11,9,9,9,2109
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2017,12,8,8,8,1855
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2018,1,8,8,8,1748
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2018,2,8,8,8,1799
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2018,3,10,10,10,2470
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2018,4,13,13,13,3211
UZB,Uzbekistan Airways,TAS,FRA,GER,독일,2018,5,13,13,13,3211
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,6,9,9,9,1470
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,7,8,8,8,1428
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,8,9,9,9,1595
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,9,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,10,8,8,8,1240
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,11,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2016,12,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,1,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,2,8,8,8,1200
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,3,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,4,8,8,8,1200
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,5,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,6,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,7,8,8,8,1491
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,8,10,10,10,1773
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,9,9,9,9,1390
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,10,9,9,9,1390
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,11,9,9,9,1464
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2017,12,8,8,8,1200
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2018,1,9,9,9,1350
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2018,2,7,7,7,1050
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2018,3,9,9,9,1390
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2018,4,8,8,8,1320
UZB,Uzbekistan Airways,TAS,FRU,KGZ,키르기스스탄,2018,5,9,9,9,1424
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,6,9,9,9,1350
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,7,8,8,8,1240
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,8,9,9,9,1350
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,9,9,9,9,1350
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,10,9,9,9,1384
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,11,8,8,8,1200
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2016,12,9,9,9,1350
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,1,8,8,8,1200
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,2,8,8,8,1200
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,3,9,9,9,1390
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,4,8,8,8,1280
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,5,9,9,9,1657
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,6,9,9,9,1350
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,7,9,9,9,1658
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,8,9,9,9,1390
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,9,8,8,8,1280
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,10,9,9,9,1566
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,11,9,9,9,1521
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2017,12,8,8,8,1314
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2018,1,8,8,8,1274
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2018,2,8,8,8,1240
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2018,3,9,9,9,1390
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2018,4,9,9,9,1647
UZB,Uzbekistan Airways,TAS,GYD,AZE,아제르바이잔,2018,5,9,9,9,1566
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,6,14,14,14,3472
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,7,14,14,14,3525
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,8,13,13,13,3238
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,9,9,9,9,2252
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,10,9,9,9,2235
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,11,9,9,9,2271
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2016,12,13,13,13,3238
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,1,13,13,13,3202
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,2,8,8,8,1972
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,3,9,9,9,2253
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,4,12,12,12,2955
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,5,14,14,14,3506
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,6,15,15,15,3705
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,7,18,18,18,4463
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,8,14,14,14,3555
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,9,12,12,12,3011
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,10,14,14,14,3454
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,11,23,23,23,5585
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2017,12,19,19,19,4754
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2018,1,14,14,14,3492
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2018,2,13,13,13,3131
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2018,3,16,16,16,4054
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2018,4,18,18,18,4545
UZB,Uzbekistan Airways,TAS,ICN,KOR,대한민국,2018,5,20,20,20,4906
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,6,30,30,30,7265
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,7,31,31,31,7552
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,8,31,31,31,6925
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,9,31,31,31,7495
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,10,31,31,31,7498
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,11,31,31,31,7302
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2016,12,30,30,30,7297
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,1,30,30,30,7297
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,2,28,28,28,6774
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,3,31,31,31,7702
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,4,31,31,31,7431
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,5,32,32,32,7636
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,6,31,31,31,7357
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,7,33,33,33,8076
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,8,36,36,36,8557
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,9,30,30,30,7487
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,10,34,34,34,8126
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,11,30,30,30,7444
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2017,12,29,29,29,7105
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2018,1,30,30,30,7365
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2018,2,28,28,28,6993
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2018,3,31,31,31,7629
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2018,4,31,31,31,7714
UZB,Uzbekistan Airways,TAS,IST,TUR,터키,2018,5,38,38,38,9585
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,6,9,9,9,2223
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,7,9,9,9,2257
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,8,8,8,8,2044
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,9,9,9,9,2291
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,10,9,9,9,2223
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,11,4,4,4,988
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2016,12,4,4,4,1005
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,1,4,4,4,1022
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,2,4,4,4,988
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,3,5,5,5,1235
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,4,9,9,9,2223
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,5,8,8,8,1972
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,6,9,9,9,2214
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,7,9,9,9,2214
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,8,9,9,9,2214
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,9,8,8,8,1968
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,10,9,9,9,2214
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,11,4,4,4,984
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2017,12,5,5,5,1230
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2018,1,4,4,4,984
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2018,2,4,4,4,984
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2018,3,4,4,4,984
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2018,4,9,9,9,2214
UZB,Uzbekistan Airways,TAS,JFK,USA,미국,2018,5,10,10,10,2460
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,6,6,6,6,1060
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,7,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,8,7,7,7,1050
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,9,6,6,6,900
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,10,7,7,7,1124
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,11,8,8,8,1302
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2016,12,9,9,9,1418
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,1,4,4,4,600
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,2,4,4,4,600
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,3,5,5,5,750
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,4,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,5,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,6,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,7,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,8,9,9,9,1390
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,9,6,6,6,940
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,10,7,7,7,1244
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,11,4,4,4,720
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2017,12,4,4,4,817
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2018,1,3,3,3,564
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2018,2,4,4,4,817
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2018,3,5,5,5,910
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2018,4,8,8,8,1434
UZB,Uzbekistan Airways,TAS,KGD,RUS,러시아,2018,5,8,8,8,1320
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,6,2,2,2,380
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,7,2,2,2,374
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,8,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,9,1,1,1,184
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,10,2,2,2,374
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,11,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2016,12,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,1,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,2,2,2,2,380
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,3,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,4,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,5,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,6,2,2,2,380
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,7,3,3,3,570
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,8,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,9,2,2,2,380
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2017,10,2,2,2,380
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2018,2,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2018,3,1,1,1,190
UZB,Uzbekistan Airways,TAS,KHV,RUS,러시아,2018,5,1,1,1,190
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,6,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,7,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,8,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,9,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,10,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,11,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2016,12,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,1,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,2,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,3,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,4,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,5,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,6,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,7,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,8,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,9,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,10,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,11,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2017,12,4,4,4,640
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2018,1,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2018,2,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2018,3,4,4,4,600
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2018,4,5,5,5,750
UZB,Uzbekistan Airways,TAS,KJA,RUS,러시아,2018,5,4,4,4,600
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,6,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,7,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,8,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,9,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,10,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,11,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2016,12,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,1,5,5,5,750
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,2,4,4,4,600
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,3,5,5,5,750
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,4,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,5,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,6,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,7,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,8,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,9,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,10,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,11,8,8,8,1240
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2017,12,9,9,9,1350
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2018,1,4,4,4,600
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2018,2,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2018,3,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2018,4,8,8,8,1200
UZB,Uzbekistan Airways,TAS,KRR,RUS,러시아,2018,5,9,9,9,1578
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,6,5,5,5,750
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,7,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,8,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,9,5,5,5,750
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,10,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,11,3,3,3,450
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2016,12,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,1,2,2,2,300
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,2,2,2,2,300
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,3,3,3,3,450
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,4,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,5,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,6,5,5,5,790
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,7,7,7,7,1050
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,8,6,6,6,900
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,9,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,10,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,11,3,3,3,450
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2017,12,3,3,3,450
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2018,1,2,2,2,300
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2018,2,2,2,2,300
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2018,3,3,3,3,450
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2018,4,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUF,RUS,러시아,2018,5,4,4,4,600
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,6,10,10,10,2356
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,7,8,8,8,1930
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,8,9,9,9,2126
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,9,9,9,9,2257
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,10,8,8,8,1976
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,11,8,8,8,1936
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2016,12,9,9,9,2240
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2017,1,8,8,8,1993
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2017,2,7,7,7,1729
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2017,3,8,8,8,1974
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2017,4,8,8,8,1968
UZB,Uzbekistan Airways,TAS,KUL,MAS,말레이시아,2017,5,9,9,9,2159
