도착 국가,출발 국가,항공사,출발 공항,도착 공항,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
RUS,UZB,Uzbekistan Airways,TAS,LED,2016,10,17,17,17,2989
RUS,UZB,Uzbekistan Airways,TAS,LED,2016,11,17,17,17,3811
RUS,UZB,Uzbekistan Airways,TAS,LED,2016,12,18,18,18,3995
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,1,14,14,14,2488
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,2,12,12,12,2285
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,3,18,18,18,3915
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,4,17,17,17,3360
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,5,17,17,17,3423
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,6,18,18,18,3961
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,7,17,17,17,3229
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,8,18,18,18,3282
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,9,17,17,17,3206
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,10,18,18,18,3611
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,11,17,17,17,3844
RUS,UZB,Uzbekistan Airways,TAS,LED,2017,12,17,17,17,3598
RUS,UZB,Uzbekistan Airways,TAS,LED,2018,1,13,13,13,2588
RUS,UZB,Uzbekistan Airways,TAS,LED,2018,2,12,12,12,2439
RUS,UZB,Uzbekistan Airways,TAS,LED,2018,3,19,19,19,4446
RUS,UZB,Uzbekistan Airways,TAS,LED,2018,4,21,21,21,5285
RUS,UZB,Uzbekistan Airways,TAS,LED,2018,5,22,22,22,5015
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,6,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,7,5,5,5,1064
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,8,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,10,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2016,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,3,4,4,4,680
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,4,5,5,5,950
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,5,4,4,4,760
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,6,6,6,6,1060
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,7,9,9,9,1538
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,8,9,9,9,1704
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,9,8,8,8,1314
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,10,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2017,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2018,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2018,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,MRV,2018,3,4,4,4,640
RUS,UZB,Uzbekistan Airways,TAS,MRV,2018,4,5,5,5,967
RUS,UZB,Uzbekistan Airways,TAS,MRV,2018,5,4,4,4,680
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,6,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,7,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,8,2,2,2,340
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,9,2,2,2,368
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,10,2,2,2,368
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,11,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2016,12,2,2,2,374
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,1,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,2,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,3,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,4,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,5,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,6,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,7,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,8,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,9,2,2,2,380
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,10,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,11,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2017,12,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2018,1,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2018,2,1,1,1,247
RUS,UZB,Uzbekistan Airways,TAS,NJC,2018,3,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2018,4,2,2,2,437
RUS,UZB,Uzbekistan Airways,TAS,NJC,2018,5,2,2,2,454
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,6,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,7,8,8,8,1200
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,8,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,9,9,9,9,1447
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,10,9,9,9,1447
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,11,8,8,8,1365
RUS,UZB,Uzbekistan Airways,TAS,OVB,2016,12,9,9,9,1555
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,1,9,9,9,1384
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,2,8,8,8,1268
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,3,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,4,8,8,8,1314
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,5,12,12,12,1840
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,6,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,7,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,8,9,9,9,1350
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,9,8,8,8,1200
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,10,13,13,13,1950
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,11,13,13,13,1984
RUS,UZB,Uzbekistan Airways,TAS,OVB,2017,12,13,13,13,1950
RUS,UZB,Uzbekistan Airways,TAS,OVB,2018,1,8,8,8,1200
RUS,UZB,Uzbekistan Airways,TAS,OVB,2018,2,8,8,8,1200
RUS,UZB,Uzbekistan Airways,TAS,OVB,2018,3,10,10,10,1500
RUS,UZB,Uzbekistan Airways,TAS,OVB,2018,4,13,13,13,1950
RUS,UZB,Uzbekistan Airways,TAS,OVB,2018,5,13,13,13,1950
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,6,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,7,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,8,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,9,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2016,12,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,3,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,5,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,6,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,8,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,9,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,11,4,4,4,640
RUS,UZB,Uzbekistan Airways,TAS,ROV,2017,12,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,ROV,2018,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2018,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2018,3,5,5,5,790
RUS,UZB,Uzbekistan Airways,TAS,ROV,2018,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,ROV,2018,5,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,6,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,8,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,9,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2016,12,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,3,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,5,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,6,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,8,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2017,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2018,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2018,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2018,3,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,SVX,2018,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,SVX,2018,5,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,6,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,8,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,10,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2016,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,1,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,2,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,3,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,4,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,5,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,6,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,7,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,8,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,9,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,10,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2017,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2018,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2018,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2018,3,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,TJM,2018,4,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,TJM,2018,5,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,6,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,8,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2016,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,1,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,2,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,3,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,5,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,6,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,8,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2017,12,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,UFA,2018,1,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,UFA,2018,2,2,2,2,300
RUS,UZB,Uzbekistan Airways,TAS,UFA,2018,3,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,UFA,2018,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,UFA,2018,5,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,6,3,3,3,450
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,8,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,10,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,11,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2016,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,3,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,5,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,6,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,7,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,8,5,5,5,750
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,9,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,10,5,5,5,887
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,11,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2017,12,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2018,1,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2018,2,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2018,3,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2018,4,4,4,4,600
RUS,UZB,Uzbekistan Airways,TAS,VOZ,2018,5,5,5,5,750
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,6,4,4,4,748
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,7,5,5,5,944
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,8,4,4,4,674
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,9,4,4,4,754
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,10,5,5,5,944
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,11,4,4,4,748
RUS,UZB,Uzbekistan Airways,TMJ,DME,2016,12,4,4,4,748
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,1,4,4,4,748
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,2,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,3,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,4,5,5,5,926
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,5,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,6,4,4,4,760
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,7,5,5,5,926
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,8,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,9,5,5,5,926
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,10,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,11,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,DME,2017,12,5,5,5,932
RUS,UZB,Uzbekistan Airways,TMJ,DME,2018,1,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,DME,2018,2,6,6,6,1116
RUS,UZB,Uzbekistan Airways,TMJ,DME,2018,3,8,8,8,1520
RUS,UZB,Uzbekistan Airways,TMJ,DME,2018,4,4,4,4,760
RUS,UZB,Uzbekistan Airways,TMJ,DME,2018,5,5,5,5,920
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,6,5,5,5,926
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,7,4,4,4,708
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,8,4,4,4,702
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,9,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,10,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,11,5,5,5,852
RUS,UZB,Uzbekistan Airways,TMJ,LED,2016,12,4,4,4,668
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,1,4,4,4,702
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,2,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,3,5,5,5,920
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,4,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,5,5,5,5,926
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,6,4,4,4,760
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,7,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,8,5,5,5,920
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,9,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,10,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,11,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,LED,2017,12,5,5,5,932
RUS,UZB,Uzbekistan Airways,TMJ,LED,2018,1,4,4,4,742
RUS,UZB,Uzbekistan Airways,TMJ,LED,2018,2,4,4,4,736
RUS,UZB,Uzbekistan Airways,TMJ,LED,2018,3,9,9,9,1710
RUS,UZB,Uzbekistan Airways,TMJ,LED,2018,5,4,4,4,736
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,6,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,7,10,10,10,1500
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,8,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,9,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,10,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,11,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2016,12,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,1,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,2,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,3,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,4,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,5,12,12,12,1800
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,6,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,7,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,8,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,9,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,10,14,14,14,2100
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,11,12,12,12,1800
RUS,UZB,Uzbekistan Airways,UGC,DME,2017,12,15,15,15,2250
RUS,UZB,Uzbekistan Airways,UGC,DME,2018,1,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,DME,2018,2,12,12,12,1800
RUS,UZB,Uzbekistan Airways,UGC,DME,2018,3,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,DME,2018,4,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,DME,2018,5,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,6,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,7,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,8,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,9,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,10,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,11,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2016,12,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,1,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,2,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,3,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,4,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,5,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,6,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,7,9,9,9,1390
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,8,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,9,8,8,8,1200
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,10,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,11,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2017,12,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,LED,2018,1,12,12,12,1800
RUS,UZB,Uzbekistan Airways,UGC,LED,2018,2,12,12,12,1800
RUS,UZB,Uzbekistan Airways,UGC,LED,2018,3,13,13,13,1950
RUS,UZB,Uzbekistan Airways,UGC,LED,2018,4,9,9,9,1350
RUS,UZB,Uzbekistan Airways,UGC,LED,2018,5,9,9,9,1350
RUS,UZB,VIM Airlines,AZN,DME,2016,8,3,3,3,660
RUS,UZB,VIM Airlines,AZN,DME,2016,9,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2016,10,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2016,11,5,5,5,1100
RUS,UZB,VIM Airlines,AZN,DME,2016,12,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2017,1,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2017,2,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2017,3,4,4,4,880
RUS,UZB,VIM Airlines,AZN,DME,2017,4,4,4,4,880
RUS,UZB,VIM Airlines,FEG,DME,2016,8,2,2,2,440
RUS,UZB,VIM Airlines,FEG,DME,2016,9,3,3,3,660
RUS,UZB,VIM Airlines,FEG,DME,2016,10,4,4,4,880
RUS,UZB,VIM Airlines,FEG,DME,2016,11,5,5,5,1100
RUS,UZB,VIM Airlines,FEG,DME,2016,12,4,4,4,880
RUS,UZB,VIM Airlines,FEG,DME,2017,1,2,2,2,440
RUS,UZB,VIM Airlines,FEG,DME,2017,2,4,4,4,880
RUS,UZB,VIM Airlines,FEG,DME,2017,3,5,5,5,1100
RUS,UZB,VIM Airlines,FEG,DME,2017,4,4,4,4,740
RUS,UZB,VIM Airlines,FEG,DME,2017,5,3,3,3,450
RUS,UZB,VIM Airlines,KSQ,DME,2016,8,3,3,3,660
RUS,UZB,VIM Airlines,KSQ,DME,2016,9,5,5,5,1100
RUS,UZB,VIM Airlines,KSQ,DME,2016,10,4,4,4,880
RUS,UZB,VIM Airlines,KSQ,DME,2016,11,4,4,4,740
RUS,UZB,VIM Airlines,KSQ,DME,2016,12,4,4,4,740
RUS,UZB,VIM Airlines,KSQ,DME,2017,1,4,4,4,740
RUS,UZB,VIM Airlines,KSQ,DME,2017,2,3,3,3,520
RUS,UZB,VIM Airlines,KSQ,DME,2017,3,5,5,5,1030
RUS,UZB,VIM Airlines,KSQ,DME,2017,4,3,3,3,660
RUS,UZB,VIM Airlines,KSQ,DME,2017,5,3,3,3,450
RUS,UZB,VIM Airlines,NMA,DME,2016,8,3,3,3,590
RUS,UZB,VIM Airlines,NMA,DME,2016,9,5,5,5,1030
RUS,UZB,VIM Airlines,NMA,DME,2016,10,4,4,4,880
RUS,UZB,VIM Airlines,NMA,DME,2016,11,4,4,4,810
RUS,UZB,VIM Airlines,NMA,DME,2016,12,4,4,4,810
RUS,UZB,VIM Airlines,NMA,DME,2017,1,4,4,4,810
RUS,UZB,VIM Airlines,NMA,DME,2017,2,4,4,4,810
RUS,UZB,VIM Airlines,NMA,DME,2017,3,5,5,5,1030
RUS,UZB,VIM Airlines,NMA,DME,2017,4,4,4,4,740
RUS,UZB,VIM Airlines,NMA,DME,2017,5,4,4,4,600
RUS,UZB,VIM Airlines,SKD,DME,2016,8,3,3,3,660
RUS,UZB,VIM Airlines,SKD,DME,2016,9,4,4,4,810
RUS,UZB,VIM Airlines,SKD,DME,2016,10,4,4,4,880
RUS,UZB,VIM Airlines,SKD,DME,2016,11,5,5,5,1100
RUS,UZB,VIM Airlines,SKD,DME,2016,12,4,4,4,810
